,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
24667,9620226,37579,NIFTY20SEP14400PE,NIFTY,0.0,2020-09-24,14400.0,0.05,75,PE,NFO-OPT,NFO
24668,10348290,40423,NIFTY20SEP14500CE,NIFTY,0.0,2020-09-24,14500.0,0.05,75,CE,NFO-OPT,NFO
24669,10348546,40424,NIFTY20SEP14500PE,NIFTY,0.0,2020-09-24,14500.0,0.05,75,PE,NFO-OPT,NFO
24670,11924994,46582,NIFTY20SEP14600CE,NIFTY,0.0,2020-09-24,14600.0,0.05,75,CE,NFO-OPT,NFO
24671,11925762,46585,NIFTY20SEP14600PE,NIFTY,0.0,2020-09-24,14600.0,0.05,75,PE,NFO-OPT,NFO
24672,10777602,42100,NIFTY20SEP14700CE,NIFTY,0.0,2020-09-24,14700.0,0.05,75,CE,NFO-OPT,NFO
24673,10777858,42101,NIFTY20SEP14700PE,NIFTY,0.0,2020-09-24,14700.0,0.05,75,PE,NFO-OPT,NFO
24674,10972674,42862,NIFTY20SEP14800CE,NIFTY,0.0,2020-09-24,14800.0,0.05,75,CE,NFO-OPT,NFO
24675,10972930,42863,NIFTY20SEP14800PE,NIFTY,0.0,2020-09-24,14800.0,0.05,75,PE,NFO-OPT,NFO
24676,23874306,93259,NIFTY20SEP5200CE,NIFTY,0.0,2020-09-24,5200.0,0.05,75,CE,NFO-OPT,NFO
24677,23874562,93260,NIFTY20SEP5200PE,NIFTY,0.0,2020-09-24,5200.0,0.05,75,PE,NFO-OPT,NFO
24678,23874818,93261,NIFTY20SEP5300CE,NIFTY,0.0,2020-09-24,5300.0,0.05,75,CE,NFO-OPT,NFO
24679,23875074,93262,NIFTY20SEP5300PE,NIFTY,0.0,2020-09-24,5300.0,0.05,75,PE,NFO-OPT,NFO
24680,23875330,93263,NIFTY20SEP5400CE,NIFTY,0.0,2020-09-24,5400.0,0.05,75,CE,NFO-OPT,NFO
24681,23875586,93264,NIFTY20SEP5400PE,NIFTY,0.0,2020-09-24,5400.0,0.05,75,PE,NFO-OPT,NFO
24682,23875842,93265,NIFTY20SEP5500CE,NIFTY,0.0,2020-09-24,5500.0,0.05,75,CE,NFO-OPT,NFO
24683,23876098,93266,NIFTY20SEP5500PE,NIFTY,0.0,2020-09-24,5500.0,0.05,75,PE,NFO-OPT,NFO
24684,23876354,93267,NIFTY20SEP5600CE,NIFTY,0.0,2020-09-24,5600.0,0.05,75,CE,NFO-OPT,NFO
24685,23876610,93268,NIFTY20SEP5600PE,NIFTY,0.0,2020-09-24,5600.0,0.05,75,PE,NFO-OPT,NFO
24686,23876866,93269,NIFTY20SEP5700CE,NIFTY,0.0,2020-09-24,5700.0,0.05,75,CE,NFO-OPT,NFO
24687,23877122,93270,NIFTY20SEP5700PE,NIFTY,0.0,2020-09-24,5700.0,0.05,75,PE,NFO-OPT,NFO
24688,23877378,93271,NIFTY20SEP5800CE,NIFTY,0.0,2020-09-24,5800.0,0.05,75,CE,NFO-OPT,NFO
24689,23877634,93272,NIFTY20SEP5800PE,NIFTY,0.0,2020-09-24,5800.0,0.05,75,PE,NFO-OPT,NFO
24690,23434498,91541,NIFTY20SEP5900CE,NIFTY,0.0,2020-09-24,5900.0,0.05,75,CE,NFO-OPT,NFO
24691,23434754,91542,NIFTY20SEP5900PE,NIFTY,0.0,2020-09-24,5900.0,0.05,75,PE,NFO-OPT,NFO
24692,23435010,91543,NIFTY20SEP6000CE,NIFTY,0.0,2020-09-24,6000.0,0.05,75,CE,NFO-OPT,NFO
24693,23435266,91544,NIFTY20SEP6000PE,NIFTY,0.0,2020-09-24,6000.0,0.05,75,PE,NFO-OPT,NFO
24694,21960194,85782,NIFTY20SEP6100CE,NIFTY,0.0,2020-09-24,6100.0,0.05,75,CE,NFO-OPT,NFO
24695,21960450,85783,NIFTY20SEP6100PE,NIFTY,0.0,2020-09-24,6100.0,0.05,75,PE,NFO-OPT,NFO
24696,21960706,85784,NIFTY20SEP6200CE,NIFTY,0.0,2020-09-24,6200.0,0.05,75,CE,NFO-OPT,NFO
24697,21960962,85785,NIFTY20SEP6200PE,NIFTY,0.0,2020-09-24,6200.0,0.05,75,PE,NFO-OPT,NFO
24698,21961218,85786,NIFTY20SEP6300CE,NIFTY,0.0,2020-09-24,6300.0,0.05,75,CE,NFO-OPT,NFO
24699,21961474,85787,NIFTY20SEP6300PE,NIFTY,0.0,2020-09-24,6300.0,0.05,75,PE,NFO-OPT,NFO
24700,21961730,85788,NIFTY20SEP6400CE,NIFTY,0.0,2020-09-24,6400.0,0.05,75,CE,NFO-OPT,NFO
24701,21961986,85789,NIFTY20SEP6400PE,NIFTY,0.0,2020-09-24,6400.0,0.05,75,PE,NFO-OPT,NFO
24702,21962242,85790,NIFTY20SEP6500CE,NIFTY,0.0,2020-09-24,6500.0,0.05,75,CE,NFO-OPT,NFO
24703,21962498,85791,NIFTY20SEP6500PE,NIFTY,0.0,2020-09-24,6500.0,0.05,75,PE,NFO-OPT,NFO
24704,20320258,79376,NIFTY20SEP6600CE,NIFTY,0.0,2020-09-24,6600.0,0.05,75,CE,NFO-OPT,NFO
24705,20320514,79377,NIFTY20SEP6600PE,NIFTY,0.0,2020-09-24,6600.0,0.05,75,PE,NFO-OPT,NFO
24706,20320770,79378,NIFTY20SEP6700CE,NIFTY,0.0,2020-09-24,6700.0,0.05,75,CE,NFO-OPT,NFO
24707,20321026,79379,NIFTY20SEP6700PE,NIFTY,0.0,2020-09-24,6700.0,0.05,75,PE,NFO-OPT,NFO
24708,18562818,72511,NIFTY20SEP6800CE,NIFTY,0.0,2020-09-24,6800.0,0.05,75,CE,NFO-OPT,NFO
24709,18563074,72512,NIFTY20SEP6800PE,NIFTY,0.0,2020-09-24,6800.0,0.05,75,PE,NFO-OPT,NFO
24710,18563330,72513,NIFTY20SEP6900CE,NIFTY,0.0,2020-09-24,6900.0,0.05,75,CE,NFO-OPT,NFO
24711,18563586,72514,NIFTY20SEP6900PE,NIFTY,0.0,2020-09-24,6900.0,0.05,75,PE,NFO-OPT,NFO
24712,18563842,72515,NIFTY20SEP7000CE,NIFTY,0.0,2020-09-24,7000.0,0.05,75,CE,NFO-OPT,NFO
24713,18564098,72516,NIFTY20SEP7000PE,NIFTY,0.0,2020-09-24,7000.0,0.05,75,PE,NFO-OPT,NFO
24714,18578690,72573,NIFTY20SEP7100CE,NIFTY,0.0,2020-09-24,7100.0,0.05,75,CE,NFO-OPT,NFO
24715,18578946,72574,NIFTY20SEP7100PE,NIFTY,0.0,2020-09-24,7100.0,0.05,75,PE,NFO-OPT,NFO
24716,15396098,60141,NIFTY20SEP7200CE,NIFTY,0.0,2020-09-24,7200.0,0.05,75,CE,NFO-OPT,NFO
24717,15399426,60154,NIFTY20SEP7200PE,NIFTY,0.0,2020-09-24,7200.0,0.05,75,PE,NFO-OPT,NFO
24718,15399682,60155,NIFTY20SEP7300CE,NIFTY,0.0,2020-09-24,7300.0,0.05,75,CE,NFO-OPT,NFO
24719,15399938,60156,NIFTY20SEP7300PE,NIFTY,0.0,2020-09-24,7300.0,0.05,75,PE,NFO-OPT,NFO
24720,15400194,60157,NIFTY20SEP7400CE,NIFTY,0.0,2020-09-24,7400.0,0.05,75,CE,NFO-OPT,NFO
24721,15400450,60158,NIFTY20SEP7400PE,NIFTY,0.0,2020-09-24,7400.0,0.05,75,PE,NFO-OPT,NFO
24722,15400706,60159,NIFTY20SEP7500CE,NIFTY,0.0,2020-09-24,7500.0,0.05,75,CE,NFO-OPT,NFO
24723,15403522,60170,NIFTY20SEP7500PE,NIFTY,0.0,2020-09-24,7500.0,0.05,75,PE,NFO-OPT,NFO
24724,15403778,60171,NIFTY20SEP7600CE,NIFTY,0.0,2020-09-24,7600.0,0.05,75,CE,NFO-OPT,NFO
24725,15404034,60172,NIFTY20SEP7600PE,NIFTY,0.0,2020-09-24,7600.0,0.05,75,PE,NFO-OPT,NFO
24726,15404290,60173,NIFTY20SEP7700CE,NIFTY,0.0,2020-09-24,7700.0,0.05,75,CE,NFO-OPT,NFO
24727,15409666,60194,NIFTY20SEP7700PE,NIFTY,0.0,2020-09-24,7700.0,0.05,75,PE,NFO-OPT,NFO
24728,15409922,60195,NIFTY20SEP7800CE,NIFTY,0.0,2020-09-24,7800.0,0.05,75,CE,NFO-OPT,NFO
24729,15410178,60196,NIFTY20SEP7800PE,NIFTY,0.0,2020-09-24,7800.0,0.05,75,PE,NFO-OPT,NFO
24730,15410434,60197,NIFTY20SEP7900CE,NIFTY,0.0,2020-09-24,7900.0,0.05,75,CE,NFO-OPT,NFO
24731,15410690,60198,NIFTY20SEP7900PE,NIFTY,0.0,2020-09-24,7900.0,0.05,75,PE,NFO-OPT,NFO
24732,15410946,60199,NIFTY20SEP8000CE,NIFTY,0.0,2020-09-24,8000.0,0.05,75,CE,NFO-OPT,NFO
24733,15411202,60200,NIFTY20SEP8000PE,NIFTY,0.0,2020-09-24,8000.0,0.05,75,PE,NFO-OPT,NFO
24734,12183042,47590,NIFTY20SEP8100CE,NIFTY,0.0,2020-09-24,8100.0,0.05,75,CE,NFO-OPT,NFO
24735,12183298,47591,NIFTY20SEP8100PE,NIFTY,0.0,2020-09-24,8100.0,0.05,75,PE,NFO-OPT,NFO
24736,12185858,47601,NIFTY20SEP8200CE,NIFTY,0.0,2020-09-24,8200.0,0.05,75,CE,NFO-OPT,NFO
24737,12186114,47602,NIFTY20SEP8200PE,NIFTY,0.0,2020-09-24,8200.0,0.05,75,PE,NFO-OPT,NFO
24738,12186370,47603,NIFTY20SEP8300CE,NIFTY,0.0,2020-09-24,8300.0,0.05,75,CE,NFO-OPT,NFO
24739,12186626,47604,NIFTY20SEP8300PE,NIFTY,0.0,2020-09-24,8300.0,0.05,75,PE,NFO-OPT,NFO
24740,12186882,47605,NIFTY20SEP8400CE,NIFTY,0.0,2020-09-24,8400.0,0.05,75,CE,NFO-OPT,NFO
24741,12187138,47606,NIFTY20SEP8400PE,NIFTY,0.0,2020-09-24,8400.0,0.05,75,PE,NFO-OPT,NFO
24742,12187394,47607,NIFTY20SEP8500CE,NIFTY,0.0,2020-09-24,8500.0,0.05,75,CE,NFO-OPT,NFO
24743,12187650,47608,NIFTY20SEP8500PE,NIFTY,0.0,2020-09-24,8500.0,0.05,75,PE,NFO-OPT,NFO
24744,9732098,38016,NIFTY20SEP8600CE,NIFTY,0.0,2020-09-24,8600.0,0.05,75,CE,NFO-OPT,NFO
24745,9732354,38017,NIFTY20SEP8600PE,NIFTY,0.0,2020-09-24,8600.0,0.05,75,PE,NFO-OPT,NFO
24746,10349826,40429,NIFTY20SEP8700CE,NIFTY,0.0,2020-09-24,8700.0,0.05,75,CE,NFO-OPT,NFO
24747,10350082,40430,NIFTY20SEP8700PE,NIFTY,0.0,2020-09-24,8700.0,0.05,75,PE,NFO-OPT,NFO
24748,10176002,39750,NIFTY20SEP8800CE,NIFTY,0.0,2020-09-24,8800.0,0.05,75,CE,NFO-OPT,NFO
24749,10176258,39751,NIFTY20SEP8800PE,NIFTY,0.0,2020-09-24,8800.0,0.05,75,PE,NFO-OPT,NFO
24750,10017794,39132,NIFTY20SEP8900CE,NIFTY,0.0,2020-09-24,8900.0,0.05,75,CE,NFO-OPT,NFO
24751,10019330,39138,NIFTY20SEP8900PE,NIFTY,0.0,2020-09-24,8900.0,0.05,75,PE,NFO-OPT,NFO
24752,9545730,37288,NIFTY20SEP9000CE,NIFTY,0.0,2020-09-24,9000.0,0.05,75,CE,NFO-OPT,NFO
24753,9545986,37289,NIFTY20SEP9000PE,NIFTY,0.0,2020-09-24,9000.0,0.05,75,PE,NFO-OPT,NFO
24754,8977410,35068,NIFTY20SEP9100CE,NIFTY,0.0,2020-09-24,9100.0,0.05,75,CE,NFO-OPT,NFO
24755,8977666,35069,NIFTY20SEP9100PE,NIFTY,0.0,2020-09-24,9100.0,0.05,75,PE,NFO-OPT,NFO
24756,13327106,52059,NIFTY20SEP9200CE,NIFTY,0.0,2020-09-24,9200.0,0.05,75,CE,NFO-OPT,NFO
24757,13330434,52072,NIFTY20SEP9200PE,NIFTY,0.0,2020-09-24,9200.0,0.05,75,PE,NFO-OPT,NFO
24758,13330690,52073,NIFTY20SEP9300CE,NIFTY,0.0,2020-09-24,9300.0,0.05,75,CE,NFO-OPT,NFO
24759,13330946,52074,NIFTY20SEP9300PE,NIFTY,0.0,2020-09-24,9300.0,0.05,75,PE,NFO-OPT,NFO
24760,13331202,52075,NIFTY20SEP9400CE,NIFTY,0.0,2020-09-24,9400.0,0.05,75,CE,NFO-OPT,NFO
24761,13339138,52106,NIFTY20SEP9400PE,NIFTY,0.0,2020-09-24,9400.0,0.05,75,PE,NFO-OPT,NFO
24762,13706242,53540,NIFTY20SEP9500CE,NIFTY,0.0,2020-09-24,9500.0,0.05,75,CE,NFO-OPT,NFO
24763,13706498,53541,NIFTY20SEP9500PE,NIFTY,0.0,2020-09-24,9500.0,0.05,75,PE,NFO-OPT,NFO
24764,13706754,53542,NIFTY20SEP9600CE,NIFTY,0.0,2020-09-24,9600.0,0.05,75,CE,NFO-OPT,NFO
24765,13707010,53543,NIFTY20SEP9600PE,NIFTY,0.0,2020-09-24,9600.0,0.05,75,PE,NFO-OPT,NFO
24766,13992450,54658,NIFTY20SEP9700CE,NIFTY,0.0,2020-09-24,9700.0,0.05,75,CE,NFO-OPT,NFO
24767,13992706,54659,NIFTY20SEP9700PE,NIFTY,0.0,2020-09-24,9700.0,0.05,75,PE,NFO-OPT,NFO
24768,13992962,54660,NIFTY20SEP9800CE,NIFTY,0.0,2020-09-24,9800.0,0.05,75,CE,NFO-OPT,NFO
24769,13993218,54661,NIFTY20SEP9800PE,NIFTY,0.0,2020-09-24,9800.0,0.05,75,PE,NFO-OPT,NFO
24770,13993474,54662,NIFTY20SEP9900CE,NIFTY,0.0,2020-09-24,9900.0,0.05,75,CE,NFO-OPT,NFO
24771,13993730,54663,NIFTY20SEP9900PE,NIFTY,0.0,2020-09-24,9900.0,0.05,75,PE,NFO-OPT,NFO
24772,10768642,42065,NIFTY20DEC10000CE,NIFTY,0.0,2020-12-31,10000.0,0.05,75,CE,NFO-OPT,NFO
24773,10769922,42070,NIFTY20DEC10000PE,NIFTY,0.0,2020-12-31,10000.0,0.05,75,PE,NFO-OPT,NFO
24774,10770178,42071,NIFTY20DEC10100CE,NIFTY,0.0,2020-12-31,10100.0,0.05,75,CE,NFO-OPT,NFO
24775,10770946,42074,NIFTY20DEC10100PE,NIFTY,0.0,2020-12-31,10100.0,0.05,75,PE,NFO-OPT,NFO
24776,10771202,42075,NIFTY20DEC10200CE,NIFTY,0.0,2020-12-31,10200.0,0.05,75,CE,NFO-OPT,NFO
24777,10772994,42082,NIFTY20DEC10200PE,NIFTY,0.0,2020-12-31,10200.0,0.05,75,PE,NFO-OPT,NFO
24778,10773250,42083,NIFTY20DEC10300CE,NIFTY,0.0,2020-12-31,10300.0,0.05,75,CE,NFO-OPT,NFO
24779,10776322,42095,NIFTY20DEC10300PE,NIFTY,0.0,2020-12-31,10300.0,0.05,75,PE,NFO-OPT,NFO
24780,8960514,35002,NIFTY20DEC10400CE,NIFTY,0.0,2020-12-31,10400.0,0.05,75,CE,NFO-OPT,NFO
24781,8960770,35003,NIFTY20DEC10400PE,NIFTY,0.0,2020-12-31,10400.0,0.05,75,PE,NFO-OPT,NFO
24782,12171266,47544,NIFTY20DEC10500CE,NIFTY,0.0,2020-12-31,10500.0,0.05,75,CE,NFO-OPT,NFO
24783,12171522,47545,NIFTY20DEC10500PE,NIFTY,0.0,2020-12-31,10500.0,0.05,75,PE,NFO-OPT,NFO
24784,8985346,35099,NIFTY20DEC10600CE,NIFTY,0.0,2020-12-31,10600.0,0.05,75,CE,NFO-OPT,NFO
24785,8985602,35100,NIFTY20DEC10600PE,NIFTY,0.0,2020-12-31,10600.0,0.05,75,PE,NFO-OPT,NFO
24786,10006274,39087,NIFTY20DEC10700CE,NIFTY,0.0,2020-12-31,10700.0,0.05,75,CE,NFO-OPT,NFO
24787,10006530,39088,NIFTY20DEC10700PE,NIFTY,0.0,2020-12-31,10700.0,0.05,75,PE,NFO-OPT,NFO
24788,9513730,37163,NIFTY20DEC10800CE,NIFTY,0.0,2020-12-31,10800.0,0.05,75,CE,NFO-OPT,NFO
24789,9513986,37164,NIFTY20DEC10800PE,NIFTY,0.0,2020-12-31,10800.0,0.05,75,PE,NFO-OPT,NFO
24790,10488322,40970,NIFTY20DEC10900CE,NIFTY,0.0,2020-12-31,10900.0,0.05,75,CE,NFO-OPT,NFO
24791,10489602,40975,NIFTY20DEC10900PE,NIFTY,0.0,2020-12-31,10900.0,0.05,75,PE,NFO-OPT,NFO
24792,11320834,44222,NIFTY20DEC11000CE,NIFTY,0.0,2020-12-31,11000.0,0.05,75,CE,NFO-OPT,NFO
24793,11321346,44224,NIFTY20DEC11000PE,NIFTY,0.0,2020-12-31,11000.0,0.05,75,PE,NFO-OPT,NFO
24794,13586178,53071,NIFTY20DEC11100CE,NIFTY,0.0,2020-12-31,11100.0,0.05,75,CE,NFO-OPT,NFO
24795,13588226,53079,NIFTY20DEC11100PE,NIFTY,0.0,2020-12-31,11100.0,0.05,75,PE,NFO-OPT,NFO
24796,9645826,37679,NIFTY20DEC11200CE,NIFTY,0.0,2020-12-31,11200.0,0.05,75,CE,NFO-OPT,NFO
24797,9646082,37680,NIFTY20DEC11200PE,NIFTY,0.0,2020-12-31,11200.0,0.05,75,PE,NFO-OPT,NFO
24798,10324738,40331,NIFTY20DEC11300CE,NIFTY,0.0,2020-12-31,11300.0,0.05,75,CE,NFO-OPT,NFO
24799,10325762,40335,NIFTY20DEC11300PE,NIFTY,0.0,2020-12-31,11300.0,0.05,75,PE,NFO-OPT,NFO
24800,11077378,43271,NIFTY20DEC11400CE,NIFTY,0.0,2020-12-31,11400.0,0.05,75,CE,NFO-OPT,NFO
24801,11077634,43272,NIFTY20DEC11400PE,NIFTY,0.0,2020-12-31,11400.0,0.05,75,PE,NFO-OPT,NFO
24802,10047490,39248,NIFTY20DEC11500CE,NIFTY,0.0,2020-12-31,11500.0,0.05,75,CE,NFO-OPT,NFO
24803,10047746,39249,NIFTY20DEC11500PE,NIFTY,0.0,2020-12-31,11500.0,0.05,75,PE,NFO-OPT,NFO
24804,10672386,41689,NIFTY20DEC11600CE,NIFTY,0.0,2020-12-31,11600.0,0.05,75,CE,NFO-OPT,NFO
24805,10679554,41717,NIFTY20DEC11600PE,NIFTY,0.0,2020-12-31,11600.0,0.05,75,PE,NFO-OPT,NFO
24806,9722882,37980,NIFTY20DEC11700CE,NIFTY,0.0,2020-12-31,11700.0,0.05,75,CE,NFO-OPT,NFO
24807,9723650,37983,NIFTY20DEC11700PE,NIFTY,0.0,2020-12-31,11700.0,0.05,75,PE,NFO-OPT,NFO
24808,12461058,48676,NIFTY20DEC11800CE,NIFTY,0.0,2020-12-31,11800.0,0.05,75,CE,NFO-OPT,NFO
24809,12461314,48677,NIFTY20DEC11800PE,NIFTY,0.0,2020-12-31,11800.0,0.05,75,PE,NFO-OPT,NFO
24810,12144642,47440,NIFTY20DEC11900CE,NIFTY,0.0,2020-12-31,11900.0,0.05,75,CE,NFO-OPT,NFO
24811,12144898,47441,NIFTY20DEC11900PE,NIFTY,0.0,2020-12-31,11900.0,0.05,75,PE,NFO-OPT,NFO
24812,9001218,35161,NIFTY20DEC12000CE,NIFTY,0.0,2020-12-31,12000.0,0.05,75,CE,NFO-OPT,NFO
24813,9002498,35166,NIFTY20DEC12000PE,NIFTY,0.0,2020-12-31,12000.0,0.05,75,PE,NFO-OPT,NFO
24814,10083842,39390,NIFTY20DEC12100CE,NIFTY,0.0,2020-12-31,12100.0,0.05,75,CE,NFO-OPT,NFO
24815,10084098,39391,NIFTY20DEC12100PE,NIFTY,0.0,2020-12-31,12100.0,0.05,75,PE,NFO-OPT,NFO
24816,10485762,40960,NIFTY20DEC12200CE,NIFTY,0.0,2020-12-31,12200.0,0.05,75,CE,NFO-OPT,NFO
24817,10487298,40966,NIFTY20DEC12200PE,NIFTY,0.0,2020-12-31,12200.0,0.05,75,PE,NFO-OPT,NFO
24818,11133186,43489,NIFTY20DEC12300CE,NIFTY,0.0,2020-12-31,12300.0,0.05,75,CE,NFO-OPT,NFO
24819,11133442,43490,NIFTY20DEC12300PE,NIFTY,0.0,2020-12-31,12300.0,0.05,75,PE,NFO-OPT,NFO
24820,10345218,40411,NIFTY20DEC12400CE,NIFTY,0.0,2020-12-31,12400.0,0.05,75,CE,NFO-OPT,NFO
24821,10399490,40623,NIFTY20DEC12400PE,NIFTY,0.0,2020-12-31,12400.0,0.05,75,PE,NFO-OPT,NFO
24822,9393154,36692,NIFTY20DEC12500CE,NIFTY,0.0,2020-12-31,12500.0,0.05,75,CE,NFO-OPT,NFO
24823,9393666,36694,NIFTY20DEC12500PE,NIFTY,0.0,2020-12-31,12500.0,0.05,75,PE,NFO-OPT,NFO
24824,9472258,37001,NIFTY20DEC12600CE,NIFTY,0.0,2020-12-31,12600.0,0.05,75,CE,NFO-OPT,NFO
24825,9473538,37006,NIFTY20DEC12600PE,NIFTY,0.0,2020-12-31,12600.0,0.05,75,PE,NFO-OPT,NFO
24826,11272450,44033,NIFTY20DEC12700CE,NIFTY,0.0,2020-12-31,12700.0,0.05,75,CE,NFO-OPT,NFO
24827,11272706,44034,NIFTY20DEC12700PE,NIFTY,0.0,2020-12-31,12700.0,0.05,75,PE,NFO-OPT,NFO
24828,9527298,37216,NIFTY20DEC12800CE,NIFTY,0.0,2020-12-31,12800.0,0.05,75,CE,NFO-OPT,NFO
24829,9529090,37223,NIFTY20DEC12800PE,NIFTY,0.0,2020-12-31,12800.0,0.05,75,PE,NFO-OPT,NFO
24830,10945794,42757,NIFTY20DEC12900CE,NIFTY,0.0,2020-12-31,12900.0,0.05,75,CE,NFO-OPT,NFO
24831,10946050,42758,NIFTY20DEC12900PE,NIFTY,0.0,2020-12-31,12900.0,0.05,75,PE,NFO-OPT,NFO
24832,10083074,39387,NIFTY20DEC13000CE,NIFTY,0.0,2020-12-31,13000.0,0.05,75,CE,NFO-OPT,NFO
24833,10083330,39388,NIFTY20DEC13000PE,NIFTY,0.0,2020-12-31,13000.0,0.05,75,PE,NFO-OPT,NFO
24834,10928642,42690,NIFTY20DEC13100CE,NIFTY,0.0,2020-12-31,13100.0,0.05,75,CE,NFO-OPT,NFO
24835,10928898,42691,NIFTY20DEC13100PE,NIFTY,0.0,2020-12-31,13100.0,0.05,75,PE,NFO-OPT,NFO
24836,11474690,44823,NIFTY20DEC13200CE,NIFTY,0.0,2020-12-31,13200.0,0.05,75,CE,NFO-OPT,NFO
24837,11474946,44824,NIFTY20DEC13200PE,NIFTY,0.0,2020-12-31,13200.0,0.05,75,PE,NFO-OPT,NFO
24838,11939330,46638,NIFTY20DEC13300CE,NIFTY,0.0,2020-12-31,13300.0,0.05,75,CE,NFO-OPT,NFO
24839,11939586,46639,NIFTY20DEC13300PE,NIFTY,0.0,2020-12-31,13300.0,0.05,75,PE,NFO-OPT,NFO
24840,11054082,43180,NIFTY20DEC13400CE,NIFTY,0.0,2020-12-31,13400.0,0.05,75,CE,NFO-OPT,NFO
24841,11057922,43195,NIFTY20DEC13400PE,NIFTY,0.0,2020-12-31,13400.0,0.05,75,PE,NFO-OPT,NFO
24842,12520194,48907,NIFTY20DEC13500CE,NIFTY,0.0,2020-12-31,13500.0,0.05,75,CE,NFO-OPT,NFO
24843,12520450,48908,NIFTY20DEC13500PE,NIFTY,0.0,2020-12-31,13500.0,0.05,75,PE,NFO-OPT,NFO
24844,14658562,57260,NIFTY20DEC13600CE,NIFTY,0.0,2020-12-31,13600.0,0.05,75,CE,NFO-OPT,NFO
24845,14658818,57261,NIFTY20DEC13600PE,NIFTY,0.0,2020-12-31,13600.0,0.05,75,PE,NFO-OPT,NFO
24846,9040386,35314,NIFTY20DEC13700CE,NIFTY,0.0,2020-12-31,13700.0,0.05,75,CE,NFO-OPT,NFO
24847,9040642,35315,NIFTY20DEC13700PE,NIFTY,0.0,2020-12-31,13700.0,0.05,75,PE,NFO-OPT,NFO
24848,9707522,37920,NIFTY20DEC13800CE,NIFTY,0.0,2020-12-31,13800.0,0.05,75,CE,NFO-OPT,NFO
24849,9707778,37921,NIFTY20DEC13800PE,NIFTY,0.0,2020-12-31,13800.0,0.05,75,PE,NFO-OPT,NFO
24850,10618882,41480,NIFTY20DEC13900CE,NIFTY,0.0,2020-12-31,13900.0,0.05,75,CE,NFO-OPT,NFO
24851,10619138,41481,NIFTY20DEC13900PE,NIFTY,0.0,2020-12-31,13900.0,0.05,75,PE,NFO-OPT,NFO
24852,11008770,43003,NIFTY20DEC14000CE,NIFTY,0.0,2020-12-31,14000.0,0.05,75,CE,NFO-OPT,NFO
24853,11009026,43004,NIFTY20DEC14000PE,NIFTY,0.0,2020-12-31,14000.0,0.05,75,PE,NFO-OPT,NFO
24854,10429186,40739,NIFTY20DEC14100CE,NIFTY,0.0,2020-12-31,14100.0,0.05,75,CE,NFO-OPT,NFO
24855,10534914,41152,NIFTY20DEC14100PE,NIFTY,0.0,2020-12-31,14100.0,0.05,75,PE,NFO-OPT,NFO
24856,11165186,43614,NIFTY20DEC14200CE,NIFTY,0.0,2020-12-31,14200.0,0.05,75,CE,NFO-OPT,NFO
24857,11165442,43615,NIFTY20DEC14200PE,NIFTY,0.0,2020-12-31,14200.0,0.05,75,PE,NFO-OPT,NFO
24858,13267202,51825,NIFTY20DEC14300CE,NIFTY,0.0,2020-12-31,14300.0,0.05,75,CE,NFO-OPT,NFO
24859,13267458,51826,NIFTY20DEC14300PE,NIFTY,0.0,2020-12-31,14300.0,0.05,75,PE,NFO-OPT,NFO
24860,9231362,36060,NIFTY20DEC14400CE,NIFTY,0.0,2020-12-31,14400.0,0.05,75,CE,NFO-OPT,NFO
24861,9231618,36061,NIFTY20DEC14400PE,NIFTY,0.0,2020-12-31,14400.0,0.05,75,PE,NFO-OPT,NFO
24862,9233410,36068,NIFTY20DEC14500CE,NIFTY,0.0,2020-12-31,14500.0,0.05,75,CE,NFO-OPT,NFO
24863,9233666,36069,NIFTY20DEC14500PE,NIFTY,0.0,2020-12-31,14500.0,0.05,75,PE,NFO-OPT,NFO
24864,11926018,46586,NIFTY20DEC14600CE,NIFTY,0.0,2020-12-31,14600.0,0.05,75,CE,NFO-OPT,NFO
24865,11926786,46589,NIFTY20DEC14600PE,NIFTY,0.0,2020-12-31,14600.0,0.05,75,PE,NFO-OPT,NFO
24866,10779650,42108,NIFTY20DEC14700CE,NIFTY,0.0,2020-12-31,14700.0,0.05,75,CE,NFO-OPT,NFO
24867,10779906,42109,NIFTY20DEC14700PE,NIFTY,0.0,2020-12-31,14700.0,0.05,75,PE,NFO-OPT,NFO
24868,10973698,42866,NIFTY20DEC14800CE,NIFTY,0.0,2020-12-31,14800.0,0.05,75,CE,NFO-OPT,NFO
24869,10974466,42869,NIFTY20DEC14800PE,NIFTY,0.0,2020-12-31,14800.0,0.05,75,PE,NFO-OPT,NFO
24870,11053314,43177,NIFTY20DEC4600CE,NIFTY,0.0,2020-12-31,4600.0,0.05,75,CE,NFO-OPT,NFO
24871,11053570,43178,NIFTY20DEC4600PE,NIFTY,0.0,2020-12-31,4600.0,0.05,75,PE,NFO-OPT,NFO
24872,11053826,43179,NIFTY20DEC4700CE,NIFTY,0.0,2020-12-31,4700.0,0.05,75,CE,NFO-OPT,NFO
24873,11060482,43205,NIFTY20DEC4700PE,NIFTY,0.0,2020-12-31,4700.0,0.05,75,PE,NFO-OPT,NFO
24874,10611970,41453,NIFTY20DEC4800CE,NIFTY,0.0,2020-12-31,4800.0,0.05,75,CE,NFO-OPT,NFO
